,FID,id,Residential_300m,Commercial_300m,Av_traffic_300m,Roads_300m
28874,7599,20502,98610.33145,0,417.6488779,2502.105564
28875,19855,20511,9283.535141,0,47.05631227,317.0871423
28876,12900,20512,9194.618569,0,21.80410539,492.5467324
28877,23791,20515,260630.9757,0,17.01456655,3962.030724
28878,8841,20518,193643.2888,0,966.1931854,5103.292679
28879,3855,20526,230238.1873,0,1115.615014,3370.844296
28880,9003,20528,39315.67578,0,1.378091895,1795.684126
28881,1135,20538,157662.6395,0,2541.340872,4511.933091
28882,23688,20540,56991.85611,0,2354.235517,3619.78507
28883,24188,20541,163881.493,0,2500.684325,5281.753032
28884,11345,20544,168539.4574,0,172.1957362,2722.910584
28885,9337,20545,275286.7741,2343.30929,1241.409178,4396.745176
28886,16748,20546,198058.3044,0,1107.760969,4989.035592
28887,9123,20547,253765.4233,0,824.577577,4465.901146
28888,16137,20551,65047.3367,0,31452.24278,4190.867787
28889,10358,20567,249842.1825,0,0,3776.950098
28890,16559,20570,247515.385,0,139.0012075,4305.131653
28891,3045,20573,134234.3281,0,27730.32921,7340.486642
28892,22024,20586,237009.7333,0,16.83610874,4639.044411
28893,11971,20594,24298.42565,0,0,279.7397701
28894,15780,20598,0,0,0,0
28895,21456,20605,8799.890627,0,30804.17766,6184.716546
28896,22205,20607,121299.8586,0,620.2960627,3388.312492
28897,16236,20613,90736.95804,5632.363792,42748.05827,6027.657275
28898,4439,20618,113119.6065,0,842.612295,3221.379583
28899,24925,20620,249190.3891,12413.18746,458.5594441,4494.943951
28900,20064,20622,11971.91582,0,31.83118391,366.1547112
28901,7449,20625,131763.7737,0,363.2089238,2962.593853
28902,24834,20633,263535.562,0,0,2069.64691
28903,21079,20639,20948.54304,0,7332.107971,4684.293323
28904,20812,20645,280659.4361,0,890.0091722,3850.050662
28905,19639,20648,0,0,0,113.9507674
28906,16488,20675,96335.30903,0,545.8632956,2701.137158
28907,1218,20676,90909.73906,0,9387.174949,6154.944143
28908,23878,20677,252191.5608,0,0,4044.995191
28909,20622,20685,76499.74027,0,0,516.2999146
28910,24078,20690,115771.2238,0,3239.906593,4329.575907
28911,21715,20694,238380.2327,0,1845.78372,5291.915558
28912,13638,20700,0,0,0,274.2044659
28913,6840,20701,31766.27177,0,73.10329859,2297.384936
28914,17768,20705,12864.56906,0,10.85902216,422.2334392
28915,17512,20709,14674.50206,0,17162.14124,4603.043721
28916,24281,20725,203127.8624,0,2212.641098,4820.348604
28917,17969,20726,271164.9781,0,6176.144616,5018.088476
28918,19246,20728,281354.0792,0,95.84864961,3746.408106
28919,24892,20733,35939.06659,0,3.033770667,529.0907474
28920,20406,20743,282618.3637,0,19.57774458,3429.5997
28921,16940,20744,150795.7295,0,0,2050.698538
28922,13444,20749,157310.2777,0,47.89303766,793.849867
28923,20371,20753,76470.28496,0,0.98767749,1743.021742
28924,16844,20756,103432.7916,0,1771.283829,3495.563718
28925,21190,20761,94949.52684,29580.45561,50592.96139,6518.147976
28926,16394,20763,281568.7141,0,63.35209522,4033.578352
28927,6297,20778,279331.2639,1098.847017,731.6630042,3994.720126
28928,10299,20786,132543.3948,0,663.543917,3048.155167
28929,21220,20788,12620.49107,0,0,0
28930,11060,20807,177353.1751,0,1002.331703,4684.237159
28931,16686,20812,184849.0267,0,3450.065813,3206.019161
28932,12291,20819,271395.2768,0,420.6801819,3906.506846
28933,21496,20821,193592.2409,0,301.3515796,3540.135174
28934,21600,20824,3340.074833,0,6980.227671,3432.103985
28935,22573,20828,250781.1159,14856.03922,2729.717104,4079.241048
28936,10524,20846,143971.2245,0,299.0255745,3000.702201
28937,1060,20851,184054.3191,0,82.92054135,2249.874581
28938,6458,20862,170790.654,0,1137.625232,1820.070466
28939,5848,20863,155797.3722,0,186.7771813,2545.875756
28940,9957,20864,192062.6974,0,1159.023413,2994.594252
28941,22523,20869,34358.26803,0,159.645012,614.3797636
28942,13522,20875,243538.3914,0,392.1586046,4700.068247
28943,24494,20877,15270.26798,0,39.67624019,1046.026503
28944,8927,20882,219840.9368,24534.57801,1574.607035,3939.908843
28945,21151,20883,45758.16576,0,175.4654985,633.9900422
28946,2396,20884,219462.9001,0,612.4230268,4960.426862
28947,22325,20888,263707.7581,0,511.1182968,4689.705175
28948,10556,20891,245953.5801,0,359.4782805,4191.639682
28949,2347,20893,280524.1866,0,0,2218.760131
28950,7798,20896,206964.3709,0,0,2483.18508
28951,24740,20898,151926.9147,0,271.1669675,2111.775
28952,23363,20913,587.9783001,0,12.3609173,1260.582657
28953,23336,20920,245187.3847,0,4461.709068,4070.748896
28954,13258,20923,0,0,0,0
28955,15398,20924,242180.4976,0,1056.723378,5303.067078
28956,4446,20925,198026.2162,0,801.1377918,4876.254916
28957,19194,20929,201204.7194,0,2766.086871,5667.865061
28958,23238,20937,260373.572,0,924.9208222,5065.635012
28959,14705,20940,252319.2911,0,2986.69392,4759.730985
28960,10056,20942,35374.45048,0,1024.168246,1442.282509
28961,12047,20944,176950.0818,0,113.8988075,1203.08033
28962,4007,20950,119618.9482,29433.86481,61217.24558,7072.480432
28963,11212,20960,28525.56324,39566.13204,821.1133335,1862.665966
28964,19668,20970,0,0,121.4555263,526.8761634
28965,3982,20971,214332.0426,0,20682.91987,6629.71602
28966,7242,20978,260612.6324,0,29.6789978,4620.327884
28967,12517,20979,246238.7664,0,0,3191.525925
28968,24953,20983,265087.1736,0,845.9894127,5131.265308
28969,6530,20984,181363.86,0,393.9025893,3289.652743
28970,18863,20986,53490.74245,0,49742.21682,4758.732982
28971,14598,20987,234727.9959,0,1.351476047,5672.795702
28972,4024,20990,169859.452,51022.48616,6146.879723,4098.470657
28973,23161,20993,235097.2839,0,8708.826243,7006.160057
28974,4315,20996,262320.3139,0,7787.508311,5698.389039
28975,13741,21000,179051.0638,0,1800.99658,4777.447297
28976,23932,21001,166117.92,0,159.3772645,1638.187699
28977,14102,21005,230672.8129,0,8956.493088,6157.329306
28978,5,21007,247743.6369,0,16.99426239,4363.448524
28979,5804,21010,225431.2836,0,318.0606827,2355.399583
28980,11904,21015,48139.3219,0,11705.02121,6906.105105
28981,22320,21018,244791.951,0,2148.633114,5696.212652
28982,11074,21025,219119.414,19752.7437,2307.18548,3939.346402
28983,24077,21031,124113.5601,0,63.20597489,915.8377946
28984,24124,21037,266057.2876,0,0,4043.214155
28985,23112,21038,234311.0471,0,175.3861098,4216.116436
28986,24702,21045,39282.1851,1554.431432,948.8710967,2483.534563
28987,16896,21051,265490.7893,0,1157.818051,4126.973627
28988,15068,21053,191892.6753,39396.51749,6130.628156,4479.645082
28989,22283,21063,264472.551,0,408.4383606,4937.53838
28990,8673,21064,160539.6704,0,231.9447977,1888.138439
28991,21528,21065,9486.720452,0,0,0
28992,9420,21066,220701.4058,0,815.9955558,4842.049508
28993,11295,21069,65366.48295,0,0.47656946,1141.325141
28994,2892,21079,225939.5351,0,5608.991389,3519.425299
28995,23114,21081,263872.858,0,1178.724129,5331.75943
28996,22659,21087,238362.8721,0,984.5346758,5286.466165
28997,2762,21097,265569.7217,0,891.5533184,4789.561041
28998,22815,21098,170362.541,0,0,656.4494089
28999,7644,21100,156437.6575,0,0,2346.564482
29000,2527,21102,136213.6639,0,5033.725937,5112.809708
29001,15146,21107,260390.963,0,1575.007884,6036.270713
29002,9868,21123,163530.48,0,0,643.5307352
29003,12111,21129,245844.2993,0,5788.646102,4722.619405
29004,10580,21131,40136.23423,0,2365.09879,3103.654194
29005,845,21132,262359.3687,0,4917.709528,5010.707783
29006,10799,21140,15064.46806,235.1686381,5811.812822,2450.937763
29007,22738,21141,58144.55241,0,9577.767471,5726.908863
29008,14657,21143,0,0,103.0501144,870.9812179
29009,12086,21151,181761.0308,23850.04739,17216.52583,6265.410218
29010,24215,21153,127473.3929,1710.476042,3092.109084,4689.361543
29011,2133,21161,94700.43169,10074.13259,34635.89674,9835.296676
29012,9926,21177,238919.0666,1424.009765,1134.330061,4114.053865
29013,7450,21187,190222.6402,0,648.5562,2846.118685
29014,21332,21189,207151.3728,0,3806.329685,3742.671538
29015,10833,21190,0,0,32.32709211,321.0887645
29016,23178,21193,220913.6253,0,0,2854.709281
29017,13540,21194,203952.892,0,0,3601.215942
29018,4084,21199,182559.0786,5017.052811,463.5954131,3006.536403
29019,18377,21205,1601.889995,0,0,0
29020,24787,21210,26130.58534,0,26.21936779,588.3453848
29021,9473,21220,4429.165485,0,2935.778013,669.1448486
29022,5408,21221,0,0,27.47423128,3232.101475
29023,16785,21225,262738.5013,0,1227.399267,5105.430942
29024,533,21226,226571.1733,0,184.150873,4015.088679
29025,9978,21229,124150.2807,0,14.7846431,2077.987383
29026,11009,21234,148465.0079,4489.884782,25055.12572,10052.31402
29027,23333,21246,229673.6869,6158.99898,326.3880702,3409.998621
29028,22706,21248,99049.14344,0,2733.122412,2747.723782
29029,3292,21250,150370.9404,0,163.9294713,2102.025069
29030,15052,21258,166614.9972,0,49.02151709,4221.457655
29031,3099,21259,146139.392,0,4243.166179,3387.081504
29032,8954,21268,242595.2211,0,0,4310.050366
29033,15215,21280,0,0,0,1541.155787
29034,17642,21281,1322.901826,0,0,0
29035,19670,21298,55780.10742,0,55839.40563,3758.379503
29036,22657,21303,261554.8503,0,1027.250239,4984.901984
29037,11260,21310,192636.3369,0,1048.542119,4248.903285
29038,13470,21313,84449.02043,0,257.1359736,2587.796523
29039,15413,21321,203464.7587,0,1366.858252,4009.133168
29040,14333,21323,128579.038,0,875.8394785,3236.565539
29041,18361,21332,134658.2912,0,2523.643808,4224.231144
29042,2030,21336,74117.50104,0,348.4321465,1706.882173
29043,24287,21338,229394.9932,22156.26216,1901.328573,4260.869032
29044,2425,21352,38436.08598,0,511.7805034,972.3180611
29045,5862,21353,172242.6827,0,8625.778603,5269.115656
29046,21578,21363,253595.7887,24050.06926,1367.413916,3997.707874
29047,24029,21367,174702.1127,50035.88788,2688.249139,3740.068577
29048,8297,21369,149806.1419,0,12.04937261,2923.537782
29049,13708,21372,0,0,0,3814.230846
29050,3715,21390,85.36560648,0,123.2725042,248.1253838
29051,15432,21391,184972.7683,0,1075.448249,4555.619782
29052,18710,21407,0,0,0,0
29053,8651,21409,102161.5404,0,144.4437292,3151.519056
29054,23765,21414,247571.8079,0,5186.580055,5191.442609
29055,7005,21416,27541.93388,0,8595.75242,2931.273076
29056,22725,21425,185539.045,0,1360.566476,3185.122267
29057,4121,21426,0,0,0,0
29058,13950,21427,176992.7381,37694.32748,2420.59363,4900.161926
29059,14192,21436,279992.5459,0,960.6273749,4639.693529
29060,18573,21441,92595.9253,0,0,249.4733182
29061,3113,21443,265120.4623,0,13.23234457,3727.781607
29062,1853,21446,261031.9509,0,321.5335374,4307.592961
29063,24655,21447,10953.72651,1039.333149,1014.133826,2161.685632
29064,5305,21453,145481.7514,0,178.2355605,1721.898623
29065,3304,21456,157335.6179,36895.74006,1309.550291,3333.087541
29066,3476,21482,1201.319988,0,28.54381865,336.863017
29067,8052,21483,203677.0908,0,1139.642869,3325.760916
29068,16014,21484,257626.566,0,2314.649068,4643.640521
29069,24916,21487,49079.67308,0,2916.653496,3139.54315
29070,2449,21490,251345.6468,0,96.70570105,3866.394002
29071,4735,21494,252802.8724,0,1460.709011,4026.0371
29072,24290,21496,39419.28924,2483.646192,5294.113994,3286.013205
29073,18029,21498,150101.2611,0,379.801818,3234.897083
29074,20276,21499,221093.0361,2450.123736,4525.0727,6340.866166
29075,14712,21505,137974.1331,59101.74478,50388.86789,9446.190266
29076,8289,21515,57538.16453,0,95.72267534,2008.985967
29077,19026,21519,134449.055,16691.54667,5246.533494,4932.066611
29078,8304,21521,82773.92129,67669.16213,0,1918.783717
29079,19729,21525,83520.25774,0,821.1773307,2784.480438
29080,1132,21527,230975.0382,0,1360.185961,5439.365306
29081,1917,21528,213196.1587,0,1045.379304,4876.763129
29082,21548,21531,263661.1413,0,471.3849235,4473.254924
29083,12201,21533,73773.70348,0,4680.327011,2149.808201
29084,363,21536,252532.5709,0,418.1442888,4088.29933
29085,4897,21538,252765.8091,0,378.2675016,4187.77654
29086,8733,21548,40903.59721,0,0,0
29087,9005,21550,257679.6337,0,558.2905907,4898.69391
29088,10665,21553,47440.75232,0,0,2184.015183
29089,9170,21554,58520.06646,0,8249.6113,5639.152714
29090,10553,21564,89002.41221,0,5902.052753,2804.615675
29091,21576,21566,51086.42166,2491.940731,3217.372897,3318.674053
29092,17833,21567,205527.4194,0,4012.882846,3674.150779
29093,19085,21571,5690.948504,0,37.04619878,234.914767
29094,3746,21573,272268.4794,0,0,4161.29116
29095,3512,21576,0,0,152.8539274,751.137639
29096,24601,21578,280861.4743,0,468.9431096,4663.753444
29097,18673,21596,174607.261,0,1859.80859,3671.280017
29098,25152,21600,65728.87952,2483.646192,3157.363166,3283.049951
29099,18942,21601,178639.0126,0,5.690504425,2725.373619
29100,3380,21604,150069.865,0,1178.647754,3493.996697
29101,5042,21611,211089.8696,0,0,1269.309953
29102,8199,21614,26206.65714,0,2.303440747,312.2574958
29103,18865,21616,179134.1911,49344.45604,1871.929522,3389.352611
29104,23065,21627,190287.2159,1267.310877,26124.42037,8010.705546
29105,7921,21637,91737.23312,0,2280.326524,1981.775865
29106,12869,21639,130786.3033,39066.05428,2201.367019,4033.172337
29107,7025,21640,94576.56489,0,4804.738049,2894.346778
29108,3847,21645,0,0,0,0
29109,13653,21649,211583.5833,2318.446335,4495.168444,4875.291757
29110,12608,21650,253831.5691,0,827.7178351,5893.124047
29111,21427,21655,203475.2514,35370.88725,10904.12557,6124.487358
29112,3570,21661,0,0,0,0
29113,19516,21666,60859.62979,0,478.8981779,1706.83968
29114,5422,21676,10714.61617,0,1.171635214,953.5816114
29115,22346,21683,169138.6364,0,2138.67991,3354.474903
29116,20428,21691,34484.69966,0,1007.153513,1454.60241
29117,7373,21697,249313.8193,0,0,4246.390417
29118,6679,21702,9788.613854,0,0,149.1489432
29119,975,21706,227562.9827,0,1532.994474,4511.843374
29120,16037,21708,122.6022254,0,512.0645319,226.1108064
29121,7308,21715,23483.1917,0,0,103.1362296
29122,15711,21716,0,0,1466.047194,281.0249922
29123,20112,21717,97033.80735,12605.59071,3228.750662,4462.215241
29124,10529,21727,112091.6963,0,56.86119003,1867.236368
29125,19891,21728,183829.8195,0,73.23488446,1388.91217
29126,7304,21733,38513.57355,0,3.225071563,556.2053663
29127,21280,21734,227731.2813,0,2160.989633,4710.4611
29128,10957,21735,0,0,0,0
29129,3006,21743,148994.1371,0,152.5720641,1413.973472
29130,5457,21745,150537.871,18290.70933,2905.122171,3787.672761
29131,21281,21746,149569.2785,0,839.9583015,4542.258508
29132,309,21749,115567.0533,0,1000.795077,3574.772691
29133,13552,21753,203057.9242,997.6112515,3275.763344,3835.87044
29134,23812,21755,30131.57244,0,262.3401911,943.0969925
29135,2209,21756,945.032902,0,23.08852923,647.3468287
29136,7727,21762,168747.979,0,0,2227.438794
29137,16174,21763,169908.7125,0,829.1690457,3950.807505
29138,7179,21766,124321.3316,0,1161.102639,3741.898113
29139,6390,21779,106486.043,0,9603.347085,4387.35833
29140,19378,21783,0,0,520.6587275,1427.330686
29141,12391,21787,204248.3643,0,1031.321929,4296.563631
29142,21571,21791,168883.796,0,100.9862134,3204.251146
29143,1251,21798,248605.1073,0,2718.349505,5690.211533
29144,25184,21800,86766.46644,14797.60301,11381.3953,3584.77753
29145,15985,21803,0,0,0,0
29146,17514,21807,0,0,244.098324,729.1447594
29147,23935,21808,191122.5921,0,0,2406.388036
29148,11909,21809,115801.712,0,5322.213298,3823.24189
29149,3754,21810,239144.1493,0,1836.827871,4233.53566
29150,15782,21818,236317.5357,0,6312.451907,4937.497947
29151,6262,21819,196194.3593,0,1742.88527,4088.685333
29152,6786,21825,181000.5634,0,908.1095237,3475.666357
29153,16231,21828,218074.2322,0,1327.994066,4049.19894
29154,3898,21829,122764.5568,0,36.58626791,2038.880634
29155,7149,21834,224303.9564,16101.0671,1083.723908,3862.347277
29156,5671,21841,78184.22927,0,1385.276513,1899.273453
29157,12396,21845,203542.7668,0,20375.32213,8076.598966
29158,22448,21853,54519.40633,0,193.1904044,1029.0302
29159,18087,21855,168725.7601,0,157.5369205,1899.724419
29160,17731,21864,195141.9267,22179.76599,2199.447434,4280.902746
29161,24671,21866,268402.2032,0,4482.786351,4914.044243
29162,2566,21868,263488.3376,0,2544.706045,5346.223017
29163,10287,21882,89382.94682,0,18315.16862,4047.28169
29164,16984,21886,239835.5617,7501.784221,5228.469514,6304.368854
29165,24807,21887,0,0,441.5450055,1183.033772
29166,8053,21902,89300.00091,0,0,3201.43233
29167,3087,21927,42110.22356,0,11657.06883,4421.485329
29168,20987,21929,0,0,3973.816946,1011.331618
29169,24411,21943,108029.4634,0,509.7122938,1776.616266
29170,23855,21953,211488.858,0,1801.317424,2853.957633
29171,3640,21960,0,0,0,0
29172,23573,21964,270148.5919,8570.076131,1294.113584,4399.370239
29173,18726,21974,11796.2633,0,45.8854409,2188.633013
29174,14138,21977,0,0,0,0
29175,7131,21979,182227.5894,0,0,1121.301587
29176,3083,21982,0,0,0,0
29177,24811,21989,220042.5695,36863.64297,6070.850165,4203.703134
29178,5024,21993,140375.9789,0,163.4062241,2276.691808
29179,11486,21996,196352.1792,0,3598.87163,5493.576112
29180,16446,21998,238027.2649,0,2374.636806,5244.780695
29181,24738,22001,250486.5393,0,94.92618835,3965.209334
29182,23989,22010,198574.4248,0,1834.529909,4797.988005
29183,24998,22015,235978.7173,0,547.6569976,4563.589307
29184,15641,22016,193355.7297,0,1405.35096,4518.222439
29185,22314,22021,69828.13264,0,771.3394542,2293.076739
29186,16675,22022,265186.2746,0,64.94600263,4714.272781
29187,18861,22024,144561.0185,0,917.4270102,3443.430816
29188,24033,22026,249370.5091,15.43526035,0,3119.878774
29189,12738,22029,49230.38866,0,49367.01081,5803.828496
29190,23956,22032,49513.51553,0,418.2324064,1448.505791
29191,3335,22035,257635.2159,0,7749.57032,5537.788117
29192,10014,22040,227491.351,0,15891.95998,5806.39914
29193,8350,22045,0,0,0,1034.089919
29194,14044,22059,271565.46,5633.450839,1361.104016,4145.966521
29195,2009,22061,222153.3909,0,2091.033807,5498.134568
29196,13503,22063,194116.3015,0,854.8473565,3773.741686
29197,6457,22064,24156.1289,0,0.402672988,1163.35118
29198,8806,22068,151770.5774,0,35.77314274,4178.955225
29199,22539,22077,65509.03442,0,81968.72293,8345.722756
29200,18554,22078,132008.8646,0,66.72067523,1819.900532
29201,19957,22080,4808.811911,0,3161.431905,1055.827815
29202,20342,22081,201003.4234,52484.7533,6214.576123,4073.99168
29203,22040,22082,3120.63377,0,3184.061914,1247.871919
29204,3367,22083,196357.1776,0,2120.011673,5243.455839
29205,19475,22084,41111.69479,0,2150.028618,2295.475295
29206,16407,22087,109882.2423,0,15.6827134,2346.315099
29207,18592,22099,219889.4643,0,0,1344.979071
29208,20924,22100,242023.9762,0,971.5895524,4850.334058
29209,17567,22101,11453.78198,0,21.6914268,710.3002812
29210,24004,22109,211365.4885,66624.93044,1861.124944,3888.883147
29211,5112,22110,833.0658744,0,0,236.4527572
29212,8126,22114,121031.9336,22147.27083,39939.08721,10462.34422
29213,22507,22128,11796.2633,0,54.14968214,2419.735242
29214,14074,22134,6200.655664,0,122.7824263,1417.057945
29215,16889,22138,111287.6451,0,15.51305434,1468.419115
29216,758,22142,255387.2485,0,24.6281647,4347.517979
29217,24814,22147,196299.175,0,0,5030.214783
29218,7797,22151,179246.7999,0,49.54070971,4694.654185
29219,20362,22156,68453.15189,0,324.4685789,1172.09174
29220,24603,22162,181024.17,40790.36761,4120.120886,5536.892208
29221,9838,22169,157397.613,0,1147.757898,3657.682692
29222,20925,22172,207208.2676,0,2088.243843,5749.318224
29223,16948,22176,261159.2974,0,2008.963553,5486.169788
29224,4741,22180,0,0,520.6775363,1577.441036
29225,2873,22181,50354.97649,0,499.7102096,1696.767134
29226,21763,22182,124661.3651,0,590.3695579,2523.136165
29227,350,22188,150471.2538,0,141.8198859,2409.938289
29228,23621,22189,224692.9896,0,188.631649,1996.470856
29229,24582,22190,33809.64102,0,349.0448971,4135.535837
29230,25014,22191,214581.068,0,43300.05116,6932.287437
29231,1308,22205,167327.1558,37017.46755,1444.184727,3730.238356
29232,23939,22206,122855.115,0,2.840341176,479.4191802
29233,20455,22208,245995.577,0,1197.114158,3490.789405
29234,10612,22213,148725.5401,0,7669.820639,5306.682331
29235,6407,22214,51983.89392,0,2729.736508,2570.324288
29236,19651,22218,0,0,3199.024979,3349.385756
29237,6954,22221,3097.153269,0,0,38.26609765
29238,24526,22222,256029.7757,0,98.46567948,4077.331074
29239,6956,22223,228524.5886,0,2228.591334,4638.115005
29240,5236,22229,144093.2465,0,798.4016223,4198.667515
29241,15053,22233,169798.4835,0,0,15.74811057
29242,23462,22236,188430.446,0,2929.856678,6158.976552
29243,25293,22242,0,0,0,0
29244,9437,22243,13062.1149,109145.048,839.5592322,2059.539469
29245,14573,22248,237137.7704,0,4533.90411,4493.388002
29246,24975,22249,182608.4905,0,3775.250583,3489.11977
29247,6050,22251,106763.9298,0,4813.026993,3475.312328
29248,13448,22259,246712.9357,0,35.60660235,3695.2704
29249,2380,22260,17139.93651,0,147.9914023,1822.254267
29250,12403,22262,248217.1164,0,0,4377.064147
29251,23735,22265,266449.1719,0,0,3781.865744
29252,2645,22268,129956.7312,0,682.9372467,3263.373296
29253,18699,22271,260422.0622,0,0,3366.713466
29254,18125,22275,96245.19797,0,1275.123806,2306.130375
29255,3056,22283,241344.0509,0,1191.933105,4605.374572
29256,18611,22288,228780.1088,4109.871761,1829.984266,4458.846407
29257,19545,22290,129684.7533,0,136.0448746,1897.616771
29258,2555,22299,240699.4772,0,6950.277501,5818.473483
29259,23906,22302,186276.7584,0,0,2344.323456
29260,9477,22303,219409.7781,21449.74069,1375.67717,4869.856309
29261,13547,22306,39570.38095,0,6981.261421,5912.671351
29262,5999,22307,189525.5755,0,185.9754566,3676.736274
29263,15702,22310,117256.4594,0,7764.329909,3356.035879
29264,17154,22311,47525.16276,0,0.488446282,968.9994085
29265,22918,22313,281382.1203,0,3.709487935,4549.393813
29266,7251,22314,223277.2093,0,2534.245344,6907.844969
29267,8755,22320,82290.33379,0,130.661289,1995.812205
29268,23981,22323,250306.6986,0,1795.195213,5917.126134
29269,1174,22325,201307.1471,2850.646759,26008.41219,8053.743196
29270,12987,22330,74135.24839,2590.189228,4346.810314,3978.296093
29271,3796,22332,172938.3214,0,0,785.9408205
29272,1873,22333,10874.07833,0,121.4075389,1425.525375
29273,15345,22335,254607.0862,0,1417.271051,5681.877199
29274,16044,22336,32384.56215,0,0,146.5563993
29275,24067,22337,282278.8813,0,0,4153.985753
29276,9691,22343,64520.96011,0,2154.810718,3472.385003
29277,24743,22345,254180.8494,0,3289.808666,4716.657665
29278,2687,22346,189614.0211,14792.7979,26610.1551,7996.442021
29279,14306,22352,62977.47217,0,372.4240634,3776.603883
29280,3289,22353,219101.334,0,1059.59956,5073.970231
29281,2137,22354,255682.6159,0,1081.690939,5652.778277
29282,24212,22355,239106.3602,0,2284.955002,5613.202118
29283,18295,22356,41553.9036,0,2045.082756,1441.486857
29284,24066,22358,159774.1033,0,155.6077936,2521.162056
29285,22548,22359,278385.5313,0,0,4424.381922
29286,15289,22366,33831.78351,0,0,0
29287,1938,22370,266652.0288,0,1201.690843,3566.158836
29288,23786,22378,228729.0183,13686.27167,2286.946577,4043.577108
29289,1717,22381,193827.71,1392.594393,5456.98329,5380.622677
29290,18445,22400,102640.2585,0,123.370977,2260.817559
29291,23934,22401,77219.70989,0,36012.27902,5356.668186
29292,24522,22402,51100.94696,0,9.670981227,622.8247364
29293,11379,22405,0,0,0,401.9828421
29294,20418,22408,236715.8918,0,130.3586233,3280.979853
29295,24937,22411,176905.921,0,0,801.6912002
29296,2678,22413,160311.7366,0,0,2289.609477
29297,2659,22416,97335.65163,27648.58138,30553.31714,6078.483354
29298,16206,22419,194452.8271,0,2173.489452,4622.140611
29299,9641,22422,226736.6268,0,1211.488354,3261.403156
29300,25403,22423,230167.2127,47253.32828,1547.555473,4244.048748
29301,2432,22425,25221.39276,0,15.61209299,2085.870498
29302,4424,22426,194068.0411,0,2262.707497,4987.096395
29303,23587,22427,0,0,388.9805234,1097.508808
29304,20511,22429,115026.2087,0,5193.198465,2728.066633
29305,4501,22431,62496.19247,0,884.2762682,2886.741647
29306,24799,22438,138910.221,0,95.15844924,2432.946153
29307,21069,22439,160646.3442,0,95.13990346,2449.487236
29308,14492,22441,0,0,0,0
29309,16786,22444,125768.8162,0,591.5819032,4201.899189
29310,21993,22446,105706.6336,32661.46537,3136.085103,3941.300241
29311,20846,22448,186575.6466,0,985.8748433,4463.066527
29312,16848,22450,260242.031,0,838.4017202,3478.169742
29313,2505,22454,247271.4838,0,292.6578095,1993.394115
29314,20625,22455,201623.2401,0,769.5269651,4859.595427
29315,2538,22458,248683.6276,0,2091.661568,5098.582767
29316,2737,22459,0,0,0,0
29317,7930,22467,277433.1856,0,317.8292064,4661.184769
29318,25128,22470,250283.8865,0,0,3606.667426
29319,13856,22476,36409.94116,0,3255.970535,3285.784703
29320,23143,22477,42279.89697,0,4471.968689,3209.622341
29321,23313,22483,0,0,6.117946781,456.2455733
29322,936,22488,137785.3495,36425.40458,33577.86772,6688.309058
29323,24070,22491,72053.63159,0,3837.802444,4221.018042
29324,25419,22492,141570.931,0,2374.90828,4118.700194
29325,16961,22497,213769.7019,717.2253347,345.7337696,3335.459744
29326,7103,22500,247077.9766,31066.91306,1754.892,4362.965073
29327,15268,22503,7999.803786,0,56.73547127,410.9881402
29328,22147,22507,269582.3148,0,808.4060066,5121.117463
29329,1485,22509,270778.7072,0,0,3293.057806
29330,14373,22511,215233.848,0,0,3357.521078
29331,23048,22515,0,0,0,0
29332,24293,22516,272762.3531,0,3551.924011,7686.019055
29333,24619,22519,157411.2937,0,328.0073517,3528.289758
29334,22872,22523,246346.8924,82.99147366,4166.93634,5944.768136
29335,4834,22524,205662.5133,23544.62995,44938.97054,9094.532346
29336,14576,22539,70000.65586,0,24.42116308,1630.232851
29337,17931,22540,254511.0317,0,30.48268771,4392.928633
29338,13571,22541,212586.196,0,3730.044664,4729.158378
29339,20540,22543,266057.2876,0,0,4606.862831
29340,1743,22544,46884.86646,0,0,738.927049
29341,16350,22546,75752.98628,0,26.6770339,1176.414834
29342,4146,22547,267004.8376,6833.042171,2826.21236,3864.344319
29343,17355,22548,170983.1374,0,25358.03851,7608.706379
29344,9470,22559,130933.2867,0,683.3744265,2063.850854
29345,25311,22560,16437.24384,0,3312.914665,2323.184298
29346,25222,22561,97770.62055,0,18608.66744,5201.532337
29347,3226,22566,172402.51,0,19911.72551,5482.676583
29348,19772,22567,113206.1218,0,1602.844682,2380.466819
29349,8032,22571,169543.0764,0,0,626.7408912
29350,12578,22573,94158.89351,7580.089258,2676.808465,3461.50337
29351,16497,22574,105111.2356,0,501.017682,2580.878842
29352,7513,22577,48255.72005,9200.638909,624.349243,1694.277375
29353,12754,22583,243374.8662,0,145.776632,3853.092325
29354,11078,22587,108733.305,0,451.1747551,2700.584502
29355,10845,22588,129017.4911,0,19041.54912,1744.426039
29356,21352,22591,46947.10269,0,62589.43183,4946.599091
29357,11194,22592,163947.6904,0,1694.596937,3219.928705
29358,20000,22594,67796.57624,0,2720.429661,1502.789517
29359,7988,22602,258091.6951,0,1628.232816,4058.17388
29360,14357,22604,11796.2633,0,0.351902647,1432.584588
29361,16866,22606,258410.6956,0,0,4580.651674
29362,17602,22623,156430.1189,0,940.3755881,3619.01694
29363,2105,22626,132704.9371,0,440.6872253,3049.413267
29364,19547,22627,217952.5373,319.657585,372.4063021,3484.410238
29365,23919,22629,6945.476261,0,0,0
